Client,Project,Sample_Number,Client_Sample_ID,Source,lake.name,NWIS_Station_ID,Date_Sampled,Sample_Type,Collection_Method,Temp,Stage,Record_Number,Sample_Depth,Acid Neutralizing Capacity,Air-equilibrated pH,NH4+,Calcium,Chloride,Chlorophyll a,Dissolved Inorganic Carbon,Dissolved Organic Carbon,Filtered Aluminum,Filtered Calcium,Filtered Iron,Filtered Magnesium,Filtered Potassium,Filtered Silicon,Filtered Sodium,Magnesium,Nitrate,Organic Monomeric Aluminum,pH,Potassium,Silicon,Sodium,Specific Conductance,Sulfate,Total Aluminum,Total Monomeric Aluminum,UV254
USGS Watersheds Group,ALTM,106936-02,66330,20188,Sunday Pond,4272255,7/25/2019 9:10,Regular,Kemmerer,23.6,,1902058,0.5,-15.75013256,5.49900341,0.173999995,7.200465202,4.795599937,,15.79442215,277.1142578,0.433865279,,,,,,,4.907155991,0,-0.143000007,5.338755608,5.954144001,0.559163034,2.703110695,6.110000134,9.267700195,0.376718581,0.206,0.030999999
USGS Watersheds Group,ALTM,106484-05,64745,20197,Sochia Pond,4272232,7/17/2018 13:50,Regular,Kemmerer,26.5,,1802376,0.5,-10.20731449,5.02568531,0.883000016,3.641324282,5.488999844,,55.7342453,425.8749084,1.364750624,,,,,,,2.564122677,0,-0.358999997,4.904221058,4.20229435,0.58450681,4.063241005,6.820000172,5.993899822,1.078937173,0.555999994,0.097000003
USGS Watersheds Group,ALTM,106890-03,66197,20197,Sochia Pond,4272232,7/2/2019 10:25,Regular,Kemmerer,24.2,,1901793,0.5,-4.579844952,5.074188709,-0.112000003,4.005045414,4.666900158,,58.75658035,426.1829529,0.317097664,,,,,,,2.695417166,0,0.272000015,4.978386402,4.280212402,0.699456036,4.030304909,7.489999771,4.55039978,0.374732494,0.725000024,0.120999999
USGS Watersheds Group,ALTM,106489-07,64653,20233,Owen Pond,4274040,7/2/2018 13:40,Regular,Manual,29.6,0.89,1802195,0,136.0894623,6.598783493,0.938000023,89.06268311,7.369100094,1.24000001,187.7846069,454.3831177,3.183252096,,,,,,,24.87360191,11.5539999,0.453999996,6.447880745,5.2890625,118.7970581,39.46743393,25.89999962,28.74440002,5.356969833,0.930000007,0.178000003
USGS Watersheds Group,ALTM,106913-07,66265,20233,Owen Pond,4274040,7/16/2019 12:48,Regular,Manual,24.2,0.8,1901989,,127.9440994,7.126265526,1.169999957,84.67685699,7.146900177,,180.9989166,475.7642822,3.101079226,,,,,,,23.89163589,6.552000046,0.411000013,6.782627583,4.277431965,109.3492737,37.98614883,25.70000076,27.09320068,3.944531679,0.787999988,0.191
USGS Watersheds Group,ALTM,106141-02,63439,20264,Heart Lake,4273819,10/10/2017 13:37,Regular,Manual,15.9,0.3,,0,50.56637573,6.459361553,-0.324000001,35.34435272,7.876399994,3.279999971,,254.8005829,1.968515635,,,,,,,9.659994125,0,-0.105999999,6.075461388,3.592275858,33.67740631,24.57426262,11.57999992,18.04319954,3.278826952,0.342000008,0.059
USGS Watersheds Group,ALTM,106161-03,63618,20264,Heart Lake,4273819,11/8/2017 15:57,Regular,Manual,8.1,0.47,,0,54.35096359,6.706998825,0.875,35.03121185,6.915200233,1.940000057,92.57679749,226.2840271,2.221517086,,,,,,,8.47973156,0.437400013,-0.226999998,6.150790215,2.083240032,30.47186852,22.77684975,11.34000015,17.69560051,2.363013506,0.206,0.046
USGS Watersheds Group,ALTM,106224-02,63788,20264,Heart Lake,4273819,12/5/2017 14:10,Regular,Manual,3.7,0.38,,0,40.42092896,6.764684677,0.316000015,34.60155487,6.939899921,1.320000052,93.66750336,208.8327332,1.287632346,,,,,,,8.775957108,2.443000078,-0.30399999,6.045515537,2.787719011,31.54478264,22.92825317,11.35000038,17.33460045,1.243375778,0.248999998,0.046
USGS Watersheds Group,ALTM,106300-02,63945,20264,Heart Lake,4273819,2/6/2018 12:18,Regular,Manual,0.5,0.36,,0,24.01101112,6.653102398,3.25999999,39.43346024,10.18589973,0.819999993,153.0735168,261.228241,8.069769859,,,,,,,9.150894165,12.66149998,0.421999991,6.181459904,2.36430645,58.9230423,26.98003387,13.22999954,20.95960045,3.368418694,1.25,0.074000001
USGS Watersheds Group,ALTM,106368-03,64154,20264,Heart Lake,4273819,4/11/2018 14:28,Regular,Manual,1.9,0.4,,0,62.08359146,6.55456543,0.598999977,34.74094009,7.535600185,1.080000043,176.469574,193.1965027,1.470629215,,,,,,,8.516944885,8.627699852,0.187999994,6.186347961,2.356843472,51.44651794,23.86661148,13.32999992,18.4605999,1.79849422,0.453000009,0.056000002
USGS Watersheds Group,ALTM,106448-03,64543,20264,Heart Lake,4273819,5/23/2018 14:35,Regular,Manual,20.9,0.36,1801806,0,64.99423981,6.575750351,-0.067599997,34.39050293,8.3742,2.720000029,66.74121857,246,1.040044069,,,,,,,8.398069382,2.0616,0.199000001,6.336901188,2.717544317,39.84010696,24.71497345,12.77000046,17.2065,5.304678917,0.240999997,0.059
USGS Watersheds Group,ALTM,106497-03,64751,20264,Heart Lake,4273819,7/18/2018 14:40,Regular,Manual,30,0.2,1802379,0,35.74470139,6.433205605,1.679999948,32.5064888,9.128700256,,54.12732697,256.7405396,3.274617195,,,,,,,8.243746758,0,-0.575999975,6.369904995,2.736822128,33.17410278,26.02367973,12.67000008,19.14909935,3.643923283,0.144999996,0.043000001
USGS Watersheds Group,ALTM,106597-03,65104,20264,Heart Lake,4273819,9/24/2018 14:45,Triplicate,Manual,20.4,,1803470,0,12.46248913,6.406133652,0.694000006,32.95718384,10.39630032,,66.12509155,233.4194031,0.65249896,,,,,,,8.547792435,0,-0.169,6.304862976,1.98466599,20.90958023,24.79137993,12.10999966,17.63920021,1.504100204,0.174999997,0.035999998
USGS Watersheds Group,ALTM,106597-04,65105,20264,Heart Lake,4273819,9/24/2018 14:48,Triplicate,Manual,20.4,,1803471,0,18.12614822,6.528974056,0.331999987,33.28857422,9.058799744,,66.64962769,230.3387909,1.445394874,,,,,,,8.702195168,0,-0.160999998,6.321862221,2.195959568,21.13366318,25.40830803,12.03999996,17.1989994,1.671528816,0.349000007,0.041000001
USGS Watersheds Group,ALTM,106597-05,65106,20264,Heart Lake,4273819,9/24/2018 14:51,Triplicate,Manual,20.4,,1803472,0,48.83965302,6.725679398,0.573000014,32.70656204,9.12460041,,66.43315125,226.3006744,0.876628816,,,,,,,8.513840675,0,-0.172999993,6.329856873,2.309477329,20.7785511,24.99814415,12.17000008,17.44510078,1.875724077,0.342999995,0.039999999
USGS Watersheds Group,ALTM,106656-03,65305,20264,Heart Lake,4273819,11/5/2018 16:00,Regular,Manual,5.8,0.53,1900133,0,46.83390427,6.06677103,0.356999993,34.36545563,7.813300133,,91.46111298,236.8830261,2.189312935,,,,,,,9.121507645,0.844200015,-0.114,6.193500996,2.964250803,26.15711975,25.34701157,12.27999973,17.10490036,1.383510828,0.248999998,0.039000001
USGS Watersheds Group,ALTM,106739-03,65618,20264,Heart Lake,4273819,2/20/2019 16:00,Regular,Manual,0.4,0.4,1900769,0,36.16783142,6.338235378,0.703000009,33.01535797,7.916200161,,171.1076202,225.717865,3.91963172,,,,,,,7.32908392,8.064499855,0.674000025,6.108739853,1.505663872,62.37355042,24.13513374,13,19.62949944,3.882430077,0.910000026,0.071000002
USGS Watersheds Group,ALTM,106798-03,65827,20264,Heart Lake,4273819,4/10/2019 14:15,Regular,Manual,2.5,0.61,1901176,0,30.94425011,6.584080696,1.610000014,34.19804001,7.973800182,,175.2872772,239.4890594,2.94190979,,,,,,,8.749477386,9.230099678,0.528999984,6.116572857,2.022652626,54.54106903,23.99579239,13.63000011,17.2730999,3.625270367,0.836000025,0.074000001
USGS Watersheds Group,ALTM,106829-03,65937,20264,Heart Lake,4273819,5/6/2019 13:55,Regular,Manual,16.2,0.42,1901263,0,63.01486969,6.678956509,1.809999943,31.7014389,9.112400055,,85.98260498,220.1977234,2.24944067,,,,,,,8.046667099,3.09920001,0.375,6.178750038,2.08276844,39.73679352,24.39700317,12.31999969,16.87770081,1.90244174,0.546999991,0.057999998
USGS Watersheds Group,ALTM,106936-03,66331,20264,Heart Lake,4273819,7/25/2019 10:35,Regular,Manual,24.9,2,1902059,,50.40885162,6.758617878,0.879000008,31.92004395,9.254400253,,56.13389206,243.5188446,0.412270576,,,,,,,8.237977982,0,-0.0876,6.497373581,1.902050018,38.84656906,26.38961792,11.60999966,15.99180031,1.749782562,0.252000004,0.046999998
USGS Watersheds Group,ALTM,107015-04,66471,20264,Heart Lake,4273819,9/18/2019 11:22,Triplicate,Manual,13.9,0.3,1902681,0,50.61381149,6.633346081,0.296000004,30.75853539,9.491100311,,70.68773651,230.6302032,0.452599645,,,,,,,8.391274452,0.434300005,-0.078599997,6.450481415,2.411072254,31.60409927,25.18174553,12.27000046,17.00130081,0.849954665,0.130999997,0.037
USGS Watersheds Group,ALTM,107015-05,66492,20264,Heart Lake,4273819,9/18/2019 11:25,Triplicate,Manual,13.9,0.3,1902682,,40.70719528,6.801152229,1.320000052,30.99755859,9.402999878,,69.01421356,237.4325409,0.173896953,,,,,,,8.408520699,0,-0.0284,6.472545147,2.048926592,32.17421341,25.09409523,12.38000011,16.85569954,1.085736156,0.099399999,0.037
USGS Watersheds Group,ALTM,107015-06,66513,20264,Heart Lake,4273819,9/18/2019 11:28,Triplicate,Manual,13.9,0.3,1902683,0,64.65240479,6.665893555,1.470000029,32.70990372,25.83779907,,69.63034058,233.2112579,0.404380769,,,,,,,8.683455467,0,-0.022700001,6.292058945,2.271446705,32.73487854,26.1371727,11.52000046,20.90550041,1.794538856,0.119000003,0.037
USGS Watersheds Group,ALTM,107085-03,66712,20264,Heart Lake,4273819,11/4/2019 16:05,Regular,Manual,8,0.56,2000376,0.56,70.78281403,6.916640759,1.149999976,31.97583389,8.866499901,,87.35639191,264.4837036,1.123359084,,,,,,,8.417995453,1.073199987,0.246000007,6.330465317,2.598470449,38.57792664,23.35519791,12.27999973,16.81769943,1.828041077,0.653999984,0.067000002
USGS Watersheds Group,ALTM,106496-05,64756,30171,Grass Pond,4268697,7/19/2018 12:15,Regular,Kemmerer,24,,1802384,0.5,-38.50880051,4.741687298,0.649999976,9.830842972,4.827499866,,85.77445221,846.5877075,2.872494936,,,,,,,5.207520962,0,0.393999994,4.704641342,7.54219389,1.921476722,5.228712559,13.15999985,4.328100204,1.59848547,1.169999957,0.372999996
USGS Watersheds Group,ALTM,106904-05,66199,30171,Grass Pond,4268697,7/8/2019 13:25,Regular,Kemmerer,24.5,,1901855,0.5,-16.73803139,4.671189785,0.649999976,10.39212418,4.798600197,,21.96398735,989.8615112,0.865749717,,,,,,,5.052513599,0,0.964999974,4.67326355,6.390267849,3.377004385,4.740415573,14.40999985,2.755899906,1.09620297,1.269999981,0.381999999
USGS Watersheds Group,ALTM,106140-03,63432,30172,Little Clear Pond,4268698,10/5/2017 9:57,Regular,Kemmerer,16.9,,,0.5,102.9776077,6.376015663,1.029999971,21.31895828,4.50369978,2.430000067,66.66628265,580.0391235,2.118536234,,,,,,,9.953449249,0.215299994,0.00607,5.895967484,7.979925156,0.967565358,3.751689196,6.179999828,2.478800058,0.649659336,0.449000001,0.204999998
USGS Watersheds Group,ALTM,106194-02,63682,30172,Little Clear Pond,4268698,11/13/2017 11:13,Regular,Kemmerer,6.2,,,0.5,63.31554413,6.637056351,9.619999886,31.0520916,4.371600151,6.619999886,247.0240936,561.0725098,2.742810965,,,,,,,12.03131294,0,0.275000006,5.887636662,10.79284,5.687440395,4.369242668,10.02999973,3.005500078,1.385133862,0.745999992,0.210999995
USGS Watersheds Group,ALTM,106221-03,63811,30172,Little Clear Pond,4268698,12/7/2017 11:26,Regular,Kemmerer,3.3,,,0.5,70.49304962,6.669839859,24,32.2370224,5.024300098,2.579999924,330.026001,542.6387329,1.44124639,,,,,,,11.72944736,0.344900012,0.707000017,6.050957203,9.764637947,8.505070686,4.499855995,12.05000019,3.3598001,1.074016929,0.602999985,0.209999993
USGS Watersheds Group,ALTM,106299-02,63947,30172,Little Clear Pond,4268698,2/7/2018 11:20,Regular,Kemmerer,0.3,,,0.5,14.52090168,6.642986774,29.79999924,36.33541107,4.886899948,1.389999986,380.8562317,582.5285645,7.232087612,,,,,,,12.79345703,1.317700028,0.393000007,5.506360054,10.42382813,9.061236382,5.175870419,12.10000038,4.351399899,1.999549985,1.230000019,0.224000007
USGS Watersheds Group,ALTM,106354-02,64129,30172,Little Clear Pond,4268698,4/4/2018 10:35,Regular,Kemmerer,1.5,,,0.5,90.20678711,6.174133778,26.60000038,29.52431488,7.495299816,3.109999895,365.4447937,515.9622192,1.425141215,,,,,,,11.19594193,2.556200027,0.432000011,5.963906765,9.602252007,8.682139397,4.571006775,13.22000027,4.570099831,1.30491221,0.635999978,0.202999994
USGS Watersheds Group,ALTM,106411-02,64428,30172,Little Clear Pond,4268698,5/3/2018 10:25,Regular,Kemmerer,5.2,,,0.5,56.38626862,6.643350601,15.80000019,24.1735363,4.422699928,9.260000229,290.6190186,478.1621704,1.90199101,,,,,,,8.956317902,1.478500009,0.437000006,5.892729759,7.744383335,5.505256176,3.639036894,10.81000042,3.233700037,3.090738297,0.63499999,0.194999993
USGS Watersheds Group,ALTM,106496-06,64757,30172,Little Clear Pond,4268698,7/19/2018 12:45,Regular,Kemmerer,24.5,,1802385,0.5,46.63367844,6.098187447,0.481999993,20.27680969,4.223199844,,40.88898468,584.6933594,3.751375198,,,,,,,9.487621307,0,-0.241999999,5.874925613,8.374047279,2.779935598,4.14050293,6.96999979,2.629300117,1.956814885,0.338,0.185000002
USGS Watersheds Group,ALTM,106591-02,65094,30172,Little Clear Pond,4268698,9/19/2018 10:35,Regular,Kemmerer,21.3,,1803457,0.5,26.83989906,6.320498466,0.533999979,23.24751282,4.66260004,,77.68157959,536.477478,1.360186338,,,,,,,9.493287086,0,0.202999994,5.964551926,7.759417057,1.259947062,3.715965271,6.860000134,2.544199944,1.594756365,0.643000007,0.178000003
USGS Watersheds Group,ALTM,106678-02,65412,30172,Little Clear Pond,4268698,11/19/2018 12:00,Regular,Manual,4.1,,1900263,0,74.14054108,6.3869133,16.79999924,32.30735779,5.199699879,,296.8718567,627.7470703,0.813768327,,,,,,,11.95973969,0.752200007,0.331999987,5.990299702,9.684941292,8.963910103,4.835744381,12.39000034,3.501699924,0.75159204,0.672999978,0.216000006
USGS Watersheds Group,ALTM,106722-02,65542,30172,Little Clear Pond,4268698,2/4/2019 13:45,Regular,Kemmerer,1.5,,1900643,0.5,71.66355896,6.442268372,25.20000076,30.94452477,4.798600197,,383.5871582,564.3363037,0.915831685,,,,,,,10.95338345,1.349900007,1.350000024,6.237157822,9.013445854,9.573900223,4.250564098,13.39999962,3.671200037,1.343238115,2.160000086,0.209000006
USGS Watersheds Group,ALTM,106782-02,65748,30172,Little Clear Pond,4268698,4/9/2019 10:30,Regular,Kemmerer,0.9,,1901172,0.5,93.83185577,6.649384499,30.5,27.02417946,8.757399559,,412.2619019,574.0610352,1.382924676,,,,,,,11.13461971,1.855200052,0.884000003,5.886352062,8.977770805,9.969198227,4.789987087,13.52999973,4.090400219,0.876709104,1.25,0.222000003
USGS Watersheds Group,ALTM,106828-04,65933,30172,Little Clear Pond,4268698,5/7/2019 11:00,Regular,Kemmerer,13.4,,1901260,0.5,31.39495468,6.478488922,0.986999989,21.70672035,4.811900139,,41.38021851,499.1020813,1.014699936,,,,,,,8.323722839,0,0.791999996,5.977411747,6.507820606,0.699863791,3.744258642,7.449999809,2.745399952,1.008776307,0.875999987,0.206
USGS Watersheds Group,ALTM,106904-06,66201,30172,Little Clear Pond,4268698,7/8/2019 13:53,Regular,Kemmerer,25.1,,1901856,0.5,26.34542084,6.372439861,1.480000019,18.43584633,4.416500092,,39.71501923,579.5228882,0.644068956,,,,,,,8.383554459,0,0.335999995,5.981888294,7.379563332,1.056454897,3.62766695,6.599999905,2.078299999,0.709368348,0.666000009,0.204999998
USGS Watersheds Group,ALTM,107009-01,66532,30172,Little Clear Pond,4268698,9/19/2019 9:00,Regular,Kemmerer,16.4,,1902684,0.5,49.79988861,6.60796833,0.472000003,19.49319458,4.843299866,,87.38969421,624.1918945,0.551990747,,,,,,,8.96569252,0,0.384000003,6.023538589,7.609416485,1.37191093,3.952017307,7.289999962,1.835500002,0.542505562,0.620000005,0.188999996
USGS Watersheds Group,ALTM,107088-02,66723,30172,Little Clear Pond,4268698,11/7/2019 11:50,Regular,Kemmerer,7.3,,2000386,0.5,40.24305725,6.81059742,4.769999981,23.92591667,5.059100151,,176.6111145,609.005249,0.664313853,,,,,,,9.960260391,0.278100014,0.654999971,5.881540298,8.374094963,1.779811859,3.639475822,7.900000095,2.222700119,0.770464718,0.870999992,0.216000006
USGS Watersheds Group,ALTM,107145-02,67039,30172,Little Clear Pond,4268698,2/18/2020 11:58,Regular,Kemmerer,0.6,,2001009,0.5,,,,,5.037000179,,360.4158936,,,,,,,,,,0.540799975,0.754000008,,,,,,2.491600037,,0.986000001,0.203999996
USGS Watersheds Group,ALTM,106151-04,63493,40186,Loon Hollow Pond,4262296,11/1/2017 10:43,Regular,Manual,7.9,,,0.5,-33.64489746,4.751881599,4.539999962,8.79874897,8.745900154,1.350000024,97.75556946,664.5230103,14.02517414,,,,,,,3.174381256,3.63409996,4.389999866,4.742304802,5.467587471,26.7168541,14.93135166,11.63000011,13.58460045,19.28778076,7.670000076,0.30399999
USGS Watersheds Group,ALTM,106311-04,63968,40186,Loon Hollow Pond,4262296,2/13/2018 11:35,Regular,Manual,0.8,,,0.5,-45.50008392,4.305674076,5.329999924,9.291104317,7.252699852,2.50999999,111.4768143,712.6723022,16.58266258,,,,,,,3.452111721,18.33880043,5.269999981,4.571200848,5.165593147,43.02543259,15.70597935,17.07999992,16.67289925,18.82575607,9.93999958,0.640999973
USGS Watersheds Group,ALTM,106392-04,64317,40186,Loon Hollow Pond,4262296,4/24/2018 10:35,Regular,Kemmerer,2.8,,,0.5,-89.69734955,4.536610126,4.550000191,9.490264893,5.852000237,0,127.6042786,718.1341553,17.09907722,,,,,,,3.372924089,23.84690094,6.090000153,4.523974419,5.126119137,46.32228088,15.65709019,21,16.89620018,17.92777252,10.19999981,0.344000012
USGS Watersheds Group,ALTM,106408-04,64410,40186,Loon Hollow Pond,4262296,5/1/2018 10:02,Regular,Kemmerer,4.7,,,0.5,-12.06685543,4.53971529,4.150000095,6.911973953,4.581399918,1.080000043,85.97427368,552.6715698,14.56645584,,,,,,,2.445688725,19.69470024,4.869999886,4.583467007,3.463136673,32.80369949,12.74489975,17.71999931,12.65289974,16.28468895,8.970000267,0.273999989
USGS Watersheds Group,ALTM,106495-04,64705,40186,Loon Hollow Pond,4262296,7/11/2018 10:35,Regular,Kemmerer,24.1,,18023560,0.5,-18.7833252,5.167756557,1.029999971,9.707328796,6.085700035,,44.05286789,440.5869446,6.610378265,,,,,,,3.438445091,0.610599995,1.580000043,5.15737009,4.46257019,7.937220097,15.79319096,8.430000305,14.6644001,12.44737625,4.349999905,0.145999998
USGS Watersheds Group,ALTM,106568-03,65017,40186,Loon Hollow Pond,4262296,9/5/2018 10:25,Regular,Kemmerer,24,,183199,0.5,-30.5092144,5.385913849,0.0146,9.243350029,6.186999798,1.399999976,33.02091599,360.2993164,5.169810295,,,,,,,3.541826725,0.569599986,1.320000052,5.132096291,3.752803802,5.368177414,15.20254326,7.920000076,14.6814003,8.309538841,3.049999952,0.101999998
USGS Watersheds Group,ALTM,106670-04,65360,40186,Loon Hollow Pond,4262296,11/12/2018 10:50,Regular,Kemmerer,3.2,,1900184,0.5,-21.75967216,4.767431259,4.389999866,9.258693695,6.992000103,,51.77939224,625.1160889,14.76753426,,,,,,,3.62495923,4.905600071,4.059999943,4.822784901,4.359253407,37.986763,17.17485237,13.15999985,15.55529976,16.8613987,7.050000191,0.268999994
USGS Watersheds Group,ALTM,106747-04,65630,40186,Loon Hollow Pond,4262296,2/28/2019 12:10,Regular,Kemmerer,-0.1,,1900777,0.5,-32.55099869,4.314333439,4.130000114,8.769561768,6.795899868,,139.102478,676.5874023,17.01573563,,,,,,,3.098447323,19.1814003,5.860000134,4.576007843,3.691375017,44.73393631,15.82029629,20,16.89259911,18.44651413,9.670000076,0.31400001
USGS Watersheds Group,ALTM,106776-04,65715,40186,Loon Hollow Pond,4262296,4/4/2019 10:35,Regular,Kemmerer,1.9,,1901139,0.5,-15.38751221,4.536331177,5.199999809,9.362812042,6.550000191,,235.1512146,668.0615845,18.62230682,,,,,,,3.37830472,34.02360153,6.929999828,4.464609146,4.595098972,55.38875198,17.80204391,22.5,16.29719925,19.67373657,10.80000019,0.307999998
USGS Watersheds Group,ALTM,106871-02,66081,40186,Loon Hollow Pond,4262296,6/13/2019 9:13,Regular,Kemmerer,18.7,,1901721,0.5,-1.52071321,4.869143486,0.975000024,8.342123985,4.609700203,,38.83246231,634.9490967,15.4094305,,,,,,,3.213978291,3.085799932,4.440000057,4.814027309,4.362094879,24.2810173,14.81437016,12.89000034,11.6182003,16.67614365,7.75,0.287999988
USGS Watersheds Group,ALTM,106916-04,66287,40186,Loon Hollow Pond,4262296,7/18/2019 10:25,Regular,Kemmerer,23.4,,1902003,,7.021826744,5.10381937,1.029999971,7.403894901,5.681900024,,46.33419037,552.4384155,9.288306236,,,,,,,2.89340353,0.657000005,3.24000001,5.00165081,3.539049149,9.634757996,14.00562477,10.57999992,11.30749989,13.81899834,6.03000021,0.221000001
USGS Watersheds Group,ALTM,107003-04,66499,40186,Loon Hollow Pond,4262296,9/17/2019 11:00,Regular,Kemmerer,16.8,,1902647,0.5,-4.660418034,5.190798283,0.603999972,7.63384819,6.053899765,,41.6133461,478.6950378,8.411470413,,,,,,,2.918656826,1.026299953,2.710000038,5.087267399,3.53494215,12.00766945,14.70932388,8.25,10.40699959,11.43266964,4.900000095,0.172000006
USGS Watersheds Group,ALTM,106151-03,63490,40210,Willys Lake,4262260,11/1/2017 10:35,Regular,Manual,9.4,,,0.5,-40.61196518,5.442322731,3.180000067,14.76729965,5.638500214,1.929999948,53.15318298,304.8648071,7.297966003,,,,,,,4.183036327,6.203199863,0.898999989,5.180132866,4.756286144,18.49261093,16.31903839,9.390000343,18.17440033,8.093358994,2.460000038,0.101999998
USGS Watersheds Group,ALTM,106155-01,63481,40210,Willys Lake,4262260,10/23/2017 12:48,Regular,Kemmerer,13,,,0.5,-9.079964638,5.302371979,2.079999924,14.23483849,5.31619978,1.529999971,277.6720886,269.0213928,6.145590305,,,,,,,4.135239601,5.770199776,0.57099998,5.20862484,4.752252102,16.34180069,16.62610435,9.180000305,18.73089981,6.467570305,2.109999895,0.079999998
USGS Watersheds Group,ALTM,106228-02,63795,40210,Willys Lake,4262260,12/6/2017 10:40,Regular,Manual,2.3,,,0.5,-26.84704971,5.393921375,2.180000067,17.81239319,5.478700161,1.179999948,48.39071274,318.8858032,5.773554325,,,,,,,4.476876736,7.914000034,1.100000024,5.168765068,4.993225098,24.52648163,17.35504341,10.18000031,18.92740059,9.535748482,2.970000029,0.115000002
